EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,BirthDate,TerminationDate,AdjustedSalary
E03680,Balvan,Shenoy,Female,Uttar Pradesh,Noida,2021-05-02,HR,HR Executive,Bachelor's,Good,Yes,642093,1987-05-11,,654934
E03681,Shaurya,Srinivasan,Male,Uttar Pradesh,Noida,2021-09-14,Finance,Finance Manager,Master's,Good,No,913772,1980-09-24,,1155921
E03682,Frederick,Mitra,Female,Delhi,New Delhi,2024-09-09,IT,Software Engineer,Bachelor's,Good,No,813536,1998-09-16,,829806
E03683,Gaurika,Sharma,Male,Karnataka,Bengaluru,2018-12-22,Sales,Sales Manager,Bachelor's,Excellent,No,551183,1977-01-01,,606301
E03684,Vritti,Ganesh,Female,Tamil Nadu,Coimbatore,2020-06-07,Finance,Accountant,Bachelor's,Good,No,1144853,1992-06-14,,1167750
E03685,Pahal,Srinivas,Male,Delhi,New Delhi,2024-05-11,IT,IT Manager,Master's,Excellent,No,1228169,1970-05-25,,1553633
E03686,Tanmayi,Bir,Female,Gujarat,Surat,2020-04-10,HR,HR Executive,Bachelor's,Good,No,522989,1978-04-21,,586793
E03687,Upma,Ram,Female,Gujarat,Surat,2018-12-12,Sales,Sales Manager,Bachelor's,Excellent,No,669721,1978-12-22,,683115
E03688,Wahab,Jha,Male,Tamil Nadu,Coimbatore,2022-07-22,HR,HR Executive,Bachelor's,Satisfactory,No,349425,1986-07-31,,349425
E03689,Vansha,Brar,Female,Karnataka,Mangalore,2017-01-10,Sales,Sales Executive,Bachelor's,Good,No,951937,1984-01-19,,970975
E03690,Jagdish,Srinivasan,Female,Karnataka,Mysuru,2023-05-15,IT,Software Engineer,Bachelor's,Satisfactory,No,787982,1982-05-25,,884115
E03691,Laban,Krishnamurthy,Male,Gujarat,Vadodara,2015-07-04,Sales,Sales Executive,Bachelor's,Satisfactory,No,445179,1974-07-14,,489696
E03692,Devansh,Sarraf,Male,Tamil Nadu,Coimbatore,2020-12-02,Sales,Sales Executive,Bachelor's,Excellent,No,372500,1979-12-13,,409750
E03693,Nidra,Chad,Male,West Bengal,Kolkata,2023-11-03,Finance,Accountant,Bachelor's,Satisfactory,No,795908,1979-11-14,,875498
E03694,Sai,Sagar,Female,Delhi,New Delhi,2019-11-10,Sales,Sales Executive,Bachelor's,Good,Yes,704728,1997-11-15,2024-08-31,718822
E03695,Yashasvi,Krishnan,Male,Uttar Pradesh,Lucknow,2018-06-09,Operations,Operations Executive,Bachelor's,Satisfactory,No,354094,1984-06-17,,354094
E03696,Zilmil,Ganesan,Male,Gujarat,Vadodara,2022-01-23,Finance,Accountant,Bachelor's,Needs Improvement,Yes,1111248,1995-01-30,,1111248
E03697,Oni,Anne,Female,Karnataka,Bengaluru,2021-11-15,Sales,Sales Manager,Bachelor's,Excellent,Yes,792225,1982-11-25,,808069
E03698,Quincy,Dada,Female,Uttar Pradesh,Kanpur,2023-08-23,Finance,Accountant,Bachelor's,Satisfactory,No,882675,1978-09-03,,990361
E03699,Kabir,Balakrishnan,Male,West Bengal,Kolkata,2023-11-27,HR,HR Manager,Master's,Good,No,518674,1972-12-09,,656122
E03700,Ojasvi,Bath,Female,Gujarat,Vadodara,2023-11-06,HR,HR Manager,Master's,Excellent,No,591943,1985-11-15,,694349
E03701,Yutika,Mane,Male,Karnataka,Mangalore,2015-12-27,HR,HR Executive,Bachelor's,Excellent,No,600865,1982-01-04,,600865
E03702,Geetika,Varghese,Female,Tamil Nadu,Coimbatore,2019-11-01,Operations,Operations Manager,Master's,Good,No,690385,1971-11-13,,890803
E03703,Dominic,Bhavsar,Female,Karnataka,Mysuru,2020-12-07,Sales,Sales Executive,Bachelor's,Satisfactory,No,718755,1994-12-14,,733130
E03704,Oliver,Bassi,Male,Uttar Pradesh,Noida,2024-02-29,IT,Data Analyst,Bachelor's,Satisfactory,No,544503,2002-03-06,,544503
E03705,Oviya,Sekhon,Female,Gujarat,Surat,2024-08-16,HR,HR Executive,Bachelor's,Good,Yes,413366,1999-08-23,,421633
E03706,Hema,Bir,Male,Delhi,New Delhi,2019-01-08,Sales,Sales Manager,Bachelor's,Good,No,775863,1978-01-18,,853449
E03707,Warhi,Ben,Female,West Bengal,Kolkata,2019-07-27,IT,IT Manager,Master's,Good,No,1156266,1984-08-04,,1356300
E03708,Kabir,Hora,Female,Karnataka,Mysuru,2020-02-09,Operations,Operations Executive,Bachelor's,Excellent,No,555882,1992-02-16,,566999
E03709,Aarush,Agarwal,Female,West Bengal,Siliguri,2020-12-07,Sales,Sales Executive,Bachelor's,Needs Improvement,No,937560,1992-12-14,,956311
E03710,Lucky,Halder,Female,Delhi,New Delhi,2024-02-02,HR,HR Executive,Bachelor's,Needs Improvement,No,589265,2000-02-08,,601050
E03711,Dhriti,Dhawan,Female,Uttar Pradesh,Lucknow,2019-12-08,Sales,Business Development,Master's,Satisfactory,Yes,832807,1991-12-15,,976882
E03712,Sathvik,Barman,Female,Maharashtra,Pune,2018-03-18,IT,Software Engineer,Bachelor's,Good,No,1323988,1983-03-27,,1350467
E03713,Amrita,Bhakta,Female,Gujarat,Surat,2023-09-06,HR,HR Executive,Bachelor's,Good,Yes,731744,1992-09-13,,746378
E03714,Ladli,Nori,Male,Delhi,New Delhi,2021-03-03,HR,HR Executive,Bachelor's,Needs Improvement,No,567668,1992-03-10,,567668
E03715,Tanay,Raval,Male,Gujarat,Surat,2023-07-24,Sales,Business Development,Master's,Satisfactory,No,785487,1991-08-01,,903310
E03716,Tara,Das,Female,Uttar Pradesh,Kanpur,2023-07-20,IT,IT Manager,Master's,Excellent,No,1409129,1969-08-02,,1818199
E03717,Sathvik,Gala,Male,Tamil Nadu,Madurai,2022-12-11,IT,Software Engineer,Bachelor's,Good,No,1119537,1997-12-17,,1119537
E03718,Dalaja,Bala,Female,Karnataka,Mysuru,2024-10-20,Finance,Financial Analyst,Master's,Satisfactory,No,1018620,1985-10-30,,1194841
E03719,Tanmayi,Kapadia,Male,West Bengal,Kolkata,2017-03-16,Operations,Operations Executive,Bachelor's,Excellent,No,531716,1989-03-23,,531716
E03720,Nikita,Raja,Male,Tamil Nadu,Chennai,2024-08-30,Sales,Sales Executive,Bachelor's,Needs Improvement,No,402291,1991-09-08,,402291
E03721,Dipta,Ahuja,Male,Maharashtra,Pune,2019-11-14,IT,Software Engineer,Bachelor's,Satisfactory,No,1458355,1984-11-22,,1458355
E03722,Champak,Ravi,Female,Karnataka,Mangalore,2024-06-12,Operations,Operations Manager,Master's,Excellent,No,398014,1979-06-24,,513557
E03723,Ekani,Sehgal,Female,West Bengal,Howrah,2018-07-20,Finance,Accountant,Bachelor's,Good,No,971076,1990-07-27,,990497
E03724,Devansh,Chacko,Male,Karnataka,Bengaluru,2019-10-05,IT,IT Manager,Master's,Good,Yes,813242,1984-10-13,,935228
E03725,Onveer,Sathe,Female,Tamil Nadu,Madurai,2021-11-21,HR,HR Manager,Master's,Satisfactory,No,627559,1975-12-03,,809739
E03726,Sudiksha,Rattan,Female,Tamil Nadu,Coimbatore,2021-09-20,HR,HR Executive,Bachelor's,Good,No,424763,1979-10-01,,476584
E03727,Unni,Zachariah,Male,Delhi,New Delhi,2020-06-08,HR,HR Executive,Bachelor's,Excellent,Yes,402884,1986-06-17,2024-08-28,402884
E03728,Girindra,Guha,Female,Tamil Nadu,Coimbatore,2015-12-18,IT,Software Engineer,Bachelor's,Good,Yes,905211,1987-12-25,,923315
E03729,Reva,Sahni,Male,Uttar Pradesh,Kanpur,2023-06-09,Sales,Sales Executive,Bachelor's,Excellent,No,678909,1992-06-16,,678909
E03730,Adweta,Natt,Male,Delhi,New Delhi,2023-07-17,Finance,Financial Analyst,Master's,Good,Yes,459589,1992-07-24,,528527
E03731,Amaira,Kurian,Male,Delhi,New Delhi,2015-05-04,Finance,Financial Analyst,Master's,Needs Improvement,No,601807,1983-05-12,,692078
E03732,Manya,Mistry,Male,Gujarat,Surat,2015-11-13,HR,HR Manager,Master's,Good,Yes,352053,1974-11-23,,445347
E03733,Nicholas,Dhar,Male,Delhi,New Delhi,2019-08-11,Finance,Finance Manager,Master's,Good,No,1175708,1987-08-19,,1352064
E03734,Nathan,Narang,Female,Uttar Pradesh,Noida,2019-10-07,Sales,Sales Manager,Bachelor's,Excellent,No,876816,1964-10-20,,983787
E03735,Yochana,Hegde,Female,Karnataka,Mysuru,2024-10-30,HR,HR Executive,Bachelor's,Satisfactory,Yes,324976,2001-11-05,,331475
E03736,Nimrat,Tandon,Female,West Bengal,Siliguri,2021-09-17,Finance,Accountant,Bachelor's,Satisfactory,No,1070807,1998-09-23,,1092223
E03737,Falguni,Mand,Male,Tamil Nadu,Chennai,2021-07-13,Operations,Operations Manager,Master's,Good,No,357332,1977-07-24,,452024
E03738,Ladli,Bhat,Male,Tamil Nadu,Coimbatore,2021-02-13,Finance,Accountant,Bachelor's,Good,No,500739,1979-02-24,,550812
E03739,Qushi,Kamdar,Female,Karnataka,Mysuru,2021-05-27,Finance,Accountant,Bachelor's,Good,Yes,562428,1984-06-05,,573676
E03740,Anthony,Saha,Female,Delhi,New Delhi,2019-01-17,Operations,Operations Manager,Master's,Satisfactory,Yes,606326,1986-01-25,,711220
E03741,Upma,Grewal,Female,Maharashtra,Mumbai,2017-11-09,Operations,Operations Executive,Bachelor's,Satisfactory,No,791364,1987-11-17,,807191
E03742,Kai,Srivastava,Female,Karnataka,Mysuru,2020-11-25,Operations,Operations Executive,Bachelor's,Satisfactory,No,659894,1988-12-03,,673091
E03743,Ijaya,Jaggi,Female,Maharashtra,Pune,2015-09-10,IT,Software Engineer,Bachelor's,Satisfactory,No,1324440,1989-09-16,,1350928
E03744,Pranav,Hayer,Male,Maharashtra,Mumbai,2019-12-01,HR,HR Executive,Bachelor's,Good,No,405338,1997-12-06,,405338
E03745,Aarnav,Prabhakar,Female,Tamil Nadu,Madurai,2022-04-16,Operations,Operations Executive,Bachelor's,Satisfactory,No,673552,1991-04-24,,687023
E03746,Caleb,Mani,Female,Delhi,New Delhi,2021-12-08,Sales,Sales Manager,Bachelor's,Excellent,No,926860,1975-12-20,,1039936
E03747,Samar,Kuruvilla,Male,Tamil Nadu,Coimbatore,2021-04-18,Sales,Sales Executive,Bachelor's,Excellent,No,919449,1979-04-29,,1011393
E03748,Xiti,Bali,Male,West Bengal,Kolkata,2017-05-01,Finance,Accountant,Bachelor's,Excellent,No,684159,1988-05-08,,684159
E03749,Dalaja,Vig,Male,Karnataka,Mangalore,2017-08-30,IT,Data Analyst,Bachelor's,Satisfactory,No,1042671,1973-09-10,,1146938
E03750,Eshana,Sunder,Male,Uttar Pradesh,Noida,2021-10-31,Finance,Financial Analyst,Master's,Satisfactory,Yes,790238,1984-11-09,,908773
E03751,Leena,Kamdar,Male,West Bengal,Howrah,2021-02-14,Sales,Business Development,Master's,Satisfactory,No,819672,1999-02-20,,942622
E03752,Hamsini,Buch,Male,West Bengal,Howrah,2020-07-23,Finance,Finance Manager,Master's,Good,Yes,854490,1983-08-02,,982663
E03753,Rayaan,Thakkar,Female,Gujarat,Vadodara,2024-08-21,Finance,Finance Manager,Master's,Satisfactory,Yes,816341,1980-09-01,,1053324
E03754,Simon,Joshi,Male,Delhi,New Delhi,2020-10-05,Operations,Operations Executive,Bachelor's,Excellent,Yes,774990,1993-10-12,,774990
E03755,Jai,Sabharwal,Male,Delhi,New Delhi,2024-01-14,Finance,Finance Manager,Master's,Good,No,1102346,1977-01-25,,1394467
E03756,Mugdha,Tella,Male,Tamil Nadu,Madurai,2017-03-20,Finance,Finance Manager,Master's,Good,No,479598,1987-03-28,,551537
E03757,Saanvi,Pathak,Male,Uttar Pradesh,Lucknow,2022-05-16,Operations,Operations Executive,Bachelor's,Excellent,No,664637,1993-05-23,,664637
E03758,Deepa,Kalita,Female,Delhi,New Delhi,2024-09-16,IT,Data Analyst,Bachelor's,Excellent,Yes,1057393,1979-09-28,,1186394
E03759,Mugdha,Sankaran,Female,Delhi,New Delhi,2022-02-18,Finance,Finance Manager,Master's,Good,No,448240,1984-02-28,,525785
E03760,Kavya,Pillay,Male,Maharashtra,Pune,2023-03-16,Sales,Sales Executive,Bachelor's,Good,No,385855,1992-03-23,,385855
E03761,Falak,Muni,Female,Delhi,New Delhi,2016-05-04,Sales,Sales Manager,Bachelor's,Good,No,350559,1983-05-13,,357570
E03762,Peter,Jaggi,Female,Maharashtra,Pune,2022-07-27,Operations,Operations Manager,Master's,Good,No,607108,1976-08-07,,783351
E03763,Sai,Rajagopalan,Male,Delhi,New Delhi,2021-11-21,Finance,Finance Manager,Master's,Satisfactory,No,736257,1983-12-01,,846695
E03764,Gauri,Munshi,Female,Uttar Pradesh,Kanpur,2021-06-05,Operations,Operations Executive,Bachelor's,Satisfactory,No,847002,1984-06-14,,863942
E03765,Kalpit,Dey,Male,West Bengal,Siliguri,2021-08-15,Sales,Business Development,Master's,Satisfactory,Yes,950539,1998-08-21,,1093119
E03766,Yutika,Mohan,Female,West Bengal,Siliguri,2023-11-25,HR,HR Executive,Bachelor's,Satisfactory,Yes,708690,1989-12-03,,722863
E03767,Pavani,Khurana,Female,Gujarat,Surat,2022-01-07,Finance,Accountant,Bachelor's,Good,No,407051,1990-01-15,,415192
E03768,Chaman,Divan,Male,Tamil Nadu,Coimbatore,2022-10-12,IT,IT Manager,Master's,Good,Yes,1354083,1969-10-25,,1712914
E03769,Vedhika,Hari,Female,Tamil Nadu,Madurai,2024-03-06,Finance,Accountant,Bachelor's,Excellent,No,445549,1983-03-17,,499905
E03770,Raksha,Khurana,Male,West Bengal,Kolkata,2024-08-03,IT,Data Analyst,Bachelor's,Good,No,833714,1994-08-11,,833714
E03771,Anmol,Kakar,Male,Gujarat,Ahmedabad,2023-12-03,Sales,Sales Executive,Bachelor's,Good,No,428647,1988-12-11,,428647
E03772,Ishani,Goswami,Male,Maharashtra,Nagpur,2022-01-17,Operations,Operations Executive,Bachelor's,Good,No,479545,1994-01-24,,479545
E03773,Oviya,Dixit,Male,West Bengal,Kolkata,2022-06-02,Finance,Finance Manager,Master's,Good,No,964481,1971-06-15,,1220068
E03774,Warjas,Ganesan,Male,West Bengal,Siliguri,2018-05-27,Finance,Accountant,Bachelor's,Excellent,No,836804,1984-06-04,,836804
E03775,Banjeet,Zacharia,Male,Tamil Nadu,Chennai,2022-09-16,IT,Data Analyst,Bachelor's,Excellent,No,1018057,1983-09-26,,1018057
E03776,Ekbal,Bal,Male,Gujarat,Ahmedabad,2019-11-02,HR,HR Executive,Bachelor's,Satisfactory,Yes,428429,1974-11-13,,471271
E03777,Zilmil,Deshmukh,Female,Maharashtra,Mumbai,2022-10-14,Sales,Sales Manager,Bachelor's,Good,No,492412,1984-10-23,,502260
E03778,Abdul,Varughese,Male,Delhi,New Delhi,2021-01-29,Sales,Sales Manager,Bachelor's,Good,No,400984,1974-02-10,,441082
E03779,Hemani,Hegde,Female,Uttar Pradesh,Noida,2016-01-03,Operations,Operations Executive,Bachelor's,Needs Improvement,No,337295,1974-01-13,,378444
E03780,Bhavna,Goel,Male,Delhi,New Delhi,2020-08-30,HR,HR Executive,Bachelor's,Satisfactory,No,310468,1975-09-11,2021-11-04,341514
E03781,Isaac,Lal,Male,West Bengal,Kolkata,2019-09-24,Finance,Accountant,Bachelor's,Excellent,No,665432,1995-09-30,,665432
E03782,Ekta,Das,Male,Gujarat,Ahmedabad,2022-07-18,Finance,Accountant,Bachelor's,Good,No,757616,1978-07-29,,833377
E03783,Anya,Sheth,Female,Gujarat,Vadodara,2022-03-27,Operations,Operations Manager,Master's,Needs Improvement,Yes,361901,1972-04-08,,466960
E03784,Sudiksha,Setty,Female,Gujarat,Ahmedabad,2021-12-15,HR,HR Executive,Bachelor's,Good,Yes,375509,1992-12-22,,383019
E03785,Anmol,Rai,Female,Uttar Pradesh,Kanpur,2021-07-16,Finance,Financial Analyst,Master's,Satisfactory,No,516250,1998-07-22,,605561
E03786,Laban,Saini,Male,Delhi,New Delhi,2020-08-17,IT,Software Engineer,Bachelor's,Excellent,No,812001,1979-08-28,,893201
E03787,Vihaan,Nanda,Male,Tamil Nadu,Chennai,2023-09-07,HR,HR Executive,Bachelor's,Needs Improvement,No,424442,1979-09-18,,466886
E03788,Chaaya,Kant,Female,West Bengal,Siliguri,2021-01-26,HR,HR Executive,Bachelor's,Satisfactory,No,675043,1979-02-06,,757398
E03789,Fariq,Dutt,Male,West Bengal,Howrah,2024-02-18,IT,IT Manager,Master's,Good,Yes,722449,1976-03-01,,913897
E03790,Forum,Dhingra,Female,Maharashtra,Mumbai,2024-04-28,IT,Data Analyst,Bachelor's,Good,No,724180,1996-05-05,,738663
E03791,Warhi,Soman,Male,West Bengal,Kolkata,2021-02-10,Sales,Sales Manager,Bachelor's,Good,No,459897,1972-02-23,,505886
E03792,Ishita,Thaker,Female,Tamil Nadu,Chennai,2024-03-17,Operations,Operations Executive,Bachelor's,Excellent,No,502572,1985-03-27,,512623
E03793,Yahvi,Goswami,Male,Maharashtra,Pune,2016-02-23,Operations,Operations Manager,Master's,Excellent,Yes,345887,1983-03-03,,397770
E03794,Jeevika,Virk,Female,Gujarat,Vadodara,2024-02-02,Finance,Financial Analyst,Master's,Good,No,1146351,1984-02-12,,1344669
E03795,Maanav,Kota,Male,Gujarat,Ahmedabad,2021-05-16,HR,HR Executive,Bachelor's,Needs Improvement,No,628742,1979-05-27,2022-06-17,691616
E03796,Gautami,Sarma,Male,Maharashtra,Mumbai,2017-05-10,Finance,Financial Analyst,Master's,Good,Yes,1025147,1975-05-21,,1296810
E03797,Sarthak,Pau,Female,West Bengal,Siliguri,2021-09-27,Operations,Operations Executive,Bachelor's,Good,Yes,716055,1996-10-03,,730376
E03798,Hemangini,Narayan,Male,Karnataka,Mysuru,2017-11-03,HR,HR Manager,Master's,Good,No,393659,1973-11-14,,497978
E03799,Tanmayi,Chaudhuri,Female,Delhi,New Delhi,2023-08-09,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,978137,2000-08-14,,997699
E03800,Sara,Mahajan,Male,Maharashtra,Pune,2023-07-28,Sales,Sales Executive,Bachelor's,Satisfactory,No,673719,2000-08-02,,673719
E03801,Chandresh,Varughese,Female,Maharashtra,Mumbai,2020-01-14,Finance,Finance Manager,Master's,Good,No,1160953,1978-01-24,,1497977
E03802,Falguni,Bali,Male,Delhi,New Delhi,2015-12-27,IT,IT Manager,Master's,Good,No,924954,1976-01-06,,1063697
E03803,Hemang,Korpal,Male,Karnataka,Bengaluru,2023-08-21,Sales,Sales Manager,Bachelor's,Good,Yes,469622,1984-08-30,,469622
E03804,Arin,Sangha,Male,Delhi,New Delhi,2019-07-09,IT,IT Manager,Master's,Good,No,597680,1973-07-20,,756065
E03805,Agastya,Palla,Female,Uttar Pradesh,Noida,2017-12-01,IT,Software Engineer,Bachelor's,Good,Yes,1478892,1988-12-08,,1508469
E03806,Aachal,Som,Male,Tamil Nadu,Coimbatore,2023-08-15,Finance,Accountant,Bachelor's,Good,No,1169860,1988-08-23,,1169860
E03807,Gaurika,Bhardwaj,Female,Tamil Nadu,Coimbatore,2024-10-12,IT,Software Engineer,Bachelor's,Satisfactory,No,777719,1995-10-20,,793273
E03808,Tamanna,Contractor,Female,West Bengal,Howrah,2018-08-09,Finance,Accountant,Bachelor's,Needs Improvement,No,800249,1979-08-19,,816253
E03809,Aradhana,Lall,Male,Tamil Nadu,Coimbatore,2023-04-01,Sales,Business Development,Master's,Satisfactory,No,669479,1983-04-11,,769900
E03810,Harinakshi,Chaudhuri,Female,Gujarat,Ahmedabad,2021-03-06,HR,HR Executive,Bachelor's,Excellent,Yes,643997,1993-03-13,,656876
E03811,Nisha,Oak,Male,West Bengal,Howrah,2022-09-15,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,566489,1996-09-21,,566489
E03812,Vidhi,Sekhon,Female,Delhi,New Delhi,2017-05-07,IT,Data Analyst,Bachelor's,Needs Improvement,Yes,1474977,1991-05-14,,1504476
E03813,Samuel,Suresh,Male,Uttar Pradesh,Noida,2015-09-28,Sales,Sales Manager,Bachelor's,Good,Yes,608968,1976-10-07,,608968
E03814,Henry,Subramaniam,Male,Delhi,New Delhi,2022-08-18,HR,HR Executive,Bachelor's,Needs Improvement,No,720776,1997-08-24,,720776
E03815,Wishi,Saxena,Male,Karnataka,Mangalore,2023-12-06,IT,IT Manager,Master's,Needs Improvement,Yes,649516,1983-12-16,,746943
E03816,Abhiram,Mann,Male,Maharashtra,Pune,2020-11-26,Finance,Accountant,Bachelor's,Excellent,No,407782,1991-12-04,,407782
E03817,Oni,Issac,Female,Tamil Nadu,Madurai,2023-12-26,IT,IT Manager,Master's,Good,Yes,902634,1979-01-06,2024-12-23,1164668
E03818,Radha,Tiwari,Male,Maharashtra,Pune,2024-07-06,Sales,Sales Executive,Bachelor's,Excellent,Yes,909446,2000-07-12,,909446
E03819,Ubika,Patla,Female,Gujarat,Ahmedabad,2022-12-05,Operations,Operations Executive,Bachelor's,Excellent,No,733227,1980-12-15,,822680
E03820,Lila,Chaudry,Female,West Bengal,Howrah,2021-12-03,Sales,Sales Executive,Bachelor's,Good,No,990666,1999-12-09,,1010479
E03821,Peter,Narain,Female,Gujarat,Ahmedabad,2024-03-14,Sales,Sales Executive,Bachelor's,Satisfactory,No,700157,1980-03-25,,785576
E03822,Reva,Tripathi,Male,Uttar Pradesh,Lucknow,2023-11-19,Operations,Operations Manager,Master's,Excellent,No,862850,1976-11-30,,1091505
E03823,Bina,Parekh,Male,West Bengal,Howrah,2022-08-30,Sales,Sales Manager,Bachelor's,Excellent,Yes,431212,1981-09-09,,474333
E03824,Jai,Sule,Male,Delhi,New Delhi,2021-06-24,IT,Data Analyst,Bachelor's,Good,Yes,555278,1992-07-01,,555278
E03825,Chasmum,Ramaswamy,Male,West Bengal,Kolkata,2015-09-23,IT,Data Analyst,Bachelor's,Satisfactory,No,577418,1972-10-03,2024-04-30,635159
E03826,Eesha,Chakrabarti,Female,Gujarat,Ahmedabad,2023-01-26,HR,HR Manager,Master's,Excellent,Yes,761226,1975-02-07,,982209
E03827,Zansi,Ravel,Male,Karnataka,Bengaluru,2017-08-28,HR,HR Executive,Bachelor's,Good,No,724724,1972-09-08,,797196
E03828,Vyanjana,Behl,Female,Tamil Nadu,Chennai,2024-10-25,Finance,Accountant,Bachelor's,Satisfactory,No,640586,2002-10-31,,653397
E03829,Ekalinga,Chatterjee,Male,Gujarat,Vadodara,2017-10-21,Sales,Sales Manager,Bachelor's,Excellent,No,915104,1976-10-31,,1006614
E03830,Shivansh,Sandhu,Male,Gujarat,Vadodara,2022-03-09,Sales,Sales Executive,Bachelor's,Good,Yes,521949,1990-03-17,,521949
E03831,Bina,Modi,Female,Uttar Pradesh,Lucknow,2015-12-15,HR,HR Executive,Bachelor's,Good,No,785455,1971-12-26,2019-09-23,881280
E03832,Ira,Mallick,Female,Tamil Nadu,Madurai,2021-06-07,Sales,Sales Manager,Bachelor's,Satisfactory,No,756463,1981-06-17,,771592
E03833,Neel,Dhar,Male,Uttar Pradesh,Noida,2023-09-13,Sales,Business Development,Master's,Satisfactory,No,956691,1994-09-20,2024-07-19,1100194
E03834,Rehaan,Warrior,Female,Tamil Nadu,Coimbatore,2024-06-18,IT,Data Analyst,Bachelor's,Good,No,664136,1989-06-27,,677418
E03835,Balendra,Vaidya,Male,Gujarat,Vadodara,2018-01-04,Finance,Financial Analyst,Master's,Excellent,No,1104819,1980-01-14,2020-10-31,1270541
E03836,Ira,Agrawal,Female,Maharashtra,Pune,2023-01-13,Operations,Operations Executive,Bachelor's,Satisfactory,Yes,498465,1995-01-20,,508434
E03837,Inaya,Issac,Female,Tamil Nadu,Madurai,2016-04-12,HR,HR Manager,Master's,Good,Yes,491322,1964-04-25,,633952
E03838,Dalbir,Nori,Male,Delhi,New Delhi,2015-05-26,HR,HR Manager,Master's,Good,No,358211,1981-06-03,,411942
E03839,Ucchal,Desai,Male,West Bengal,Kolkata,2024-05-20,HR,HR Executive,Bachelor's,Needs Improvement,No,714424,1995-05-28,,714424
E03840,Yashica,Mani,Female,Tamil Nadu,Chennai,2023-09-06,HR,HR Executive,Bachelor's,Good,No,544419,1979-09-17,,610838
E03841,Triya,Raman,Female,Tamil Nadu,Chennai,2023-10-14,Sales,Sales Manager,Bachelor's,Satisfactory,No,881574,1982-10-24,,989126
E03842,Bhanumati,Om,Female,West Bengal,Howrah,2024-01-05,HR,HR Manager,Master's,Good,No,627608,1976-01-17,,809802
E03843,Warjas,Khosla,Male,Karnataka,Mysuru,2024-01-29,Finance,Financial Analyst,Master's,Needs Improvement,Yes,1181777,1995-02-05,,1359043
E03844,Xavier,Anne,Female,Gujarat,Surat,2019-03-31,Finance,Financial Analyst,Master's,Good,Yes,470523,1988-04-07,,551923
E03845,Ryan,Merchant,Male,Karnataka,Mangalore,2023-12-06,Operations,Operations Manager,Master's,Satisfactory,No,366468,1986-12-15,,421438
